title,main_story
Sherlock Holmes and The Hound of The Baskervilles,3.0
Sherlock Holmes and the Mystery of Osborne House,4.5
Sherlock Holmes versus Jack the Ripper,10.5
Sherlock Holmes: Consulting Detective - The Case of the Mummy's Curse,2.0
Sherlock Holmes: Consulting Detective - The Case of the Mystified Murderess,2.0
Sherlock Holmes: Consulting Detective - The Case of the Tin Soldier,1.0
Sherlock Holmes: Crimes and Punishments,12.5
Sherlock Holmes: Nemesis,10.0
Sherlock Holmes: The Awakened,7.0
Sherlock Holmes: The Devil's Daughter,10.0
Sherlock Holmes: The Mystery of the Mummy,5.0
Sherlock Holmes: The Mystery of the Persian Carpet,3.5
Sherlock Holmes: The Silver Earring,8.0
Sherlock: The Riddle of the Crown Jewels,9.5
Sherman M4,8.0
Shien's Revenge,3.0
Shift 2: Unleashed,20.0
Shift Happens,7.5
Shifters,7.0
Shifting World,9.5
Shiftlings,15.0
Shijyou Saikyou no Deshi Kenichi: Gekitou! Ragnarok Hachikengou,2.0
Shikhondo: Soul Eater,0.6166666666666667
Shikinjou,11.5
Shin Megami Tensei,34.0
Shin Megami Tensei II,46.5
Shin Megami Tensei III: Nocturne,53.5
Shin Megami Tensei IV,44.0
Shin Megami Tensei IV: Apocalypse,46.0
Shin Megami Tensei If...,20.0
Shin Megami Tensei: Devil Summoner,30.0
Shin Megami Tensei: Devil Summoner 2: Raidou Kuzunoha vs. King Abaddon,36.5
Shin Megami Tensei: Devil Summoner: Raidou Kuzunoha vs. The Soulless Army,26.5
Shin Megami Tensei: Devil Summoner: Soul Hackers,29.5
Shin Megami Tensei: Devil Survivor,31.0
Shin Megami Tensei: Devil Survivor 2,32.0
Shin Megami Tensei: Devil Survivor 2 - Record Breaker,40.5
Shin Megami Tensei: Devil Survivor Overclocked,45.0
Shin Megami Tensei: Digital Devil Saga,34.0
Shin Megami Tensei: Digital Devil Saga 2,34.5
Shin Megami Tensei: Persona,32.5
Shin Megami Tensei: Persona 3,81.5
Shin Megami Tensei: Persona 3 - The Answer,31.0
Shin Megami Tensei: Persona 3 FES,81.0
Shin Megami Tensei: Persona 3 Portable,67.5
Shin Megami Tensei: Persona 4,72.5
Shin Megami Tensei: Strange Journey,56.0
Shin Megami Tensei: Strange Journey Redux,41.0
Shin Megami Tensei: Synchronicity Prologue,2.0
Shiness: The Lightning Kingdom,16.5
Shinigami no Kiss wa Wakare no Aji,5.0
Shining Ark,17.5
Shining Force,21.5
Shining Force CD,24.0
Shining Force EXA,40.5
Shining Force Gaiden: Final Conflict,11.5
Shining Force II,29.0
Shining Force III,34.5
Shining Force III: Scenario 2,35.0
Shining Force III: Scenario 3,25.5
Shining Force Neo,35.5
Shining Force: Resurrection of the Dark Dragon,18.0
Shining Force: The Sword of Hajya,16.0
Shining Resonance,35.5
Shining Resonance Refrain,31.0
Shining Song Starnova,8.5
Shining Soul,7.5
Shining Soul II,8.0
Shining Tears,15.0
Shining Wisdom,9.5
Shining in the Darkness,22.5
Shining the Holy Ark,27.5
Shinobi (1987),1.5
Shinobi (2002),5.5
Shinobi (2011),8.0
Shinobi (Game Gear),3.0
Shinobi II: The Silent Fury,1.5
Shinobi III: Return of the Ninja Master,3.0
Shinobido 2: Revenge of Zen,8.0
Shinobido: Tales of the Ninja,5.5
Shinobido: Way of the Ninja,8.5
Shiny,3.5
Shiny the Firefly,4.0
Shio,4.0
ShipLord,6.0
Shipwreck,2.5
Shiren the Wanderer: The Tower of Fortune and the Dice of Fate,23.0
Shiritsu Justice Gakuen: Nekketsu Seishun Nikki 2,0.25
Shiver: Vanishing Hitchhiker,3.5
Shivers,10.0
Shock Troopers,0.7833333333333333
Shock Troopers: 2nd Squad,0.7666666666666667
Shogo: Mobile Armor Division,8.0
Shogun: Total War,16.0
Shogun: Total War - The Mongol Invasion,6.0
Shoot 1UP,0.36666666666666664
Shoot Many Robots,5.5
Shooter: Space Shot,0.8666666666666667
Shooting Range,0.25
Shoppe Keep,16.0
Shotgun Legend,4.0
Shounen Kininden Tsumuji,12.5
Shovel Knight,6.5
Shovel Knight: Plague of Shadows,6.0
Shovel Knight: Specter of Torment,4.5
Shower With Your Dad Simulator 2015,1.5
Showing Tonight: Mindhunters Incident,3.0
Showtime!,20.0
Shrak,2.0
Shred It!,0.9833333333333333
Shrek,4.5
Shrek 2,5.0
Shrek 2: Beg for Mercy,1.5
Shrek Extra Large,7.0
Shrek Forever After,6.0
Shrek Smash n' Crash Racing,1.0
Shrek Super Party,0.8
Shrek SuperSlam,0.7833333333333333
Shrek the Third,3.5
Shrek: Fairy Tale Freakdown,1.0
Shrek: Hassle at the Castle,2.0
Shrek: Reekin' Havoc,3.0
Shrek: Swamp Kart Speedway,0.6833333333333333
Shrek: Treasure Hunt,2.5
Shrinking Pains,0.25
Shrouded in Sanity,3.0
Shtriga: Summer Camp,2.5
Shu,3.0
Shuffle!,12.5
Shufflepuck Cafe,1.0
Shutshimi,1.5
Shuyan Saga,3.0
SiN,7.5
SiN - Mission Pack: Wages of Sin,5.0
SiN Episodes: Emergence,3.5
SickBrick,1.0
Sickness,6.5
Sid Meier's Ace Patrol,3.0
Sid Meier's Ace Patrol: Pacific Skies,3.5
Sid Meier's Alien Crossfire,10.0
Sid Meier's Alpha Centauri,26.5
Sid Meier's Civilization,13.0
Sid Meier's Civilization II,25.5
Sid Meier's Civilization III,25.0
Sid Meier's Civilization III: Complete,25.0
Sid Meier's Civilization IV,11.5
Sid Meier's Civilization IV: Beyond the Sword,26.5
Sid Meier's Civilization IV: Colonization,13.0
Sid Meier's Civilization IV: Warlords,7.0
Sid Meier's Civilization Revolution,4.5
Sid Meier's Civilization V,37.0
Sid Meier's Civilization V: Brave New World,12.5
Sid Meier's Civilization V: Gods & Kings,6.0
Sid Meier's Civilization VI,19.0
Sid Meier's Civilization VI: Gathering Storm,5.5
Sid Meier's Civilization: Beyond Earth,14.0
Sid Meier's Civilization: Beyond Earth - Rising Tide,14.0
Sid Meier's Civilization: Call to Power,18.0
Sid Meier's Colonization,17.5
Sid Meier's Pirates! (1987),5.0
Sid Meier's Pirates! (2004),11.0
Sid Meier's Railroads!,16.0
Sid Meier's Starships,7.5
Side Pocket,2.0
Sideway: New York,4.0
Siege Wars,4.0
Siesta Fiesta,4.0
Sigils of Elohim,2.0
Sigma Star Saga,13.0
Sign Motion,2.0
Silence,5.5
Silence of the Sleep,6.5
Silenced: The House,0.8166666666666667
Silent Bomber,2.5
Silent Conversation,1.0
Silent Descent,2.0
Silent Dragon,0.65
Silent Hill,7.0
Silent Hill 2,8.0
Silent Hill 2: Born From A Wish,1.0
Silent Hill 3,6.0
Silent Hill 4: The Room,8.5
Silent Hill HD Collection,10.5
Silent Hill: Alchemilla,5.5
Silent Hill: Book of Memories,20.0
Silent Hill: Downpour,9.0
Silent Hill: Homecoming,9.0
Silent Hill: Origins,6.0
Silent Hill: Orphan,4.0
Silent Hill: Orphan 2,2.0
Silent Hill: Shattered Memories,7.0
Silent Hill: The Arcade,0.9833333333333333
Silent Hunter III,20.0
Silent Hunter: Wolves of the Pacific,32.0
Silent Line: Armored Core,7.0
Silent Scope,0.31666666666666665
Silent Scope 2: Dark Silhouette,0.6666666666666666
Silent Steel,0.8166666666666667
Silent Storm,33.5
Silent Storm: Sentinels,22.0
Silhouette Mirage,3.0
Silkworm,0.5
Silpheed,1.0
Silpheed: The Lost Planet,2.5
Silver,12.5
Silver Creek Falls: Chapter 1,0.7333333333333333
Silver Creek Falls: Chapter 2,2.0
Silver Nornir,16.0
Silver Surfer,1.0
Silverfall,18.5
SimAirport,10.0
SimCity,14.0
SimCity (2013),25.0
SimCity 2000,17.5
SimCity 3000,8.0
SimCity 4,10.5
SimCity DS,3.0
SimCopter,7.5
SimEarth,7.0
Simmiland,5.0
Simon the Sorcerer,6.5
Simon the Sorcerer 3D,14.0
Simon the Sorcerer 4: Chaos Happens,8.0
Simon the Sorcerer 5,6.5
"Simon the Sorcerer II: The Lion, the Wizard and the Wardrobe",8.0
Simple Golfing,1.5
SimplePhysics,3.0
SimplePlanes,3.5
Simplz Zoo,10.0
Simulacra,4.0
Sin & Punishment: Star Successor,6.0
Sin and Punishment,2.0
Sine Mora,2.5
Sine Mora EX,2.5
SingStar (2008),2.0
SingStar Queen,2.0
SingStar Vol. 2,2.0
Singles: Flirt Up Your Life,6.0
Singularity,7.0
Sinister City,1.5
Sinister Zombies,1.0
Sinistron,0.7666666666666667
Sinking Island,8.0
Sinless,2.0
Sinner: Sacrifice for Redemption,4.0
Sins Of The Demon,10.0
Sins of a Solar Empire: Rebellion,15.0
Sins of a Solar Empire: Trinity,9.0
Sir Eatsalot,8.0
"Sir, You Are Being Hunted",4.0
Siralim,15.5
Siralim 2,24.5
Siren,15.5
Siren: Blood Curse,11.0
Sissy's Magical Ponycorn Adventure,0.08333333333333333
Sister Travel,7.5
Sister's Secrecy: Arcanum Bloodlines,3.0
Sisters in hotel,0.5
Sisyphus Reborn,0.4166666666666667
Sitting Ducks,2.0
Six Sides of the World,2.5
Sixtieth Kilometer,4.0
Sixty Second Shooter Prime,0.5
Skate,11.5
Skate 2,18.0
Skate 3,9.0
Skate or Die!,0.36666666666666664
Skate or Die: Bad 'N Rad,2.0
Ski or Die,0.2833333333333333
Skies,2.0
Skies of Arcadia,46.0
Skies of Arcadia Legends,41.5
Skies of Fury DX,5.0
Skiing (1980),0.08333333333333333
Skilltree Saga,12.0
Skrillex Quest,0.25
Skull Fang,0.5833333333333334
SkullFace,0.95
Skullgirls 2nd Encore,2.5
Skullgirls Encore,3.0
Skullmonkeys,5.0
Skulls of the Shogun,9.5
Sky Force Anniversary,7.5
Sky Force Reloaded,13.0
Sky Kid,1.0
Sky Odyssey,3.5
Sky Rogue,10.0
Sky Shark,0.7166666666666667
SkyDrift,3.5
SkyFighter,3.5
SkyGunner,3.0
Skyblazer,2.5
Skyborn,8.0
Skyhill,4.0
Skylanders: Giants,10.0
Skylanders: Imaginators,8.0
Skylanders: Spyro's Adventure,10.0
Skylanders: SuperChargers,12.0
Skylanders: Swap Force,9.0
Skylanders: Trap Team,9.0
Skylar & Plux: Adventure On Clover Island,2.5
Skyshine's BEDLAM,3.0
Skyward Collapse,2.5
Skyward Collapse: Nihon no Mura,3.0
Skywire (2007),0.95
Skywire 2,0.5666666666666667
Skyworld,9.5
Sküljagger: Revolt of the Westicans,2.0
Slain!,5.5
Slain: Back from Hell,6.0
Slalom,1.0
Slam Bolt Scrappers,1.5
Slammed!,4.5
Slap Village: Reality Slap,3.5
Slash It,1.5
Slash It 2,1.0
Slave Zero,5.0
Slave of God,0.43333333333333335
Slaves to Armok II: Dwarf Fortress,66.0
Slay the Spire,9.5
Slayaway Camp,6.0
Slayer Shock,6.0
Slayers,9.0
Sled Storm (1999),8.5
Sledgehammer,3.0
Sleengster 2,0.26666666666666666
Sleeping Dogs,15.5
Sleeping Dogs: Definitive Edition,14.0
Sleeping Dogs: Dragon Master Pack DLC,0.5
Sleeping Dogs: Nightmare in North Point DLC,1.5
Sleeping Dogs: The Year of the Snake DLC,2.0
Sleeping Dogs: Wheels of Fury DLC,0.7166666666666667
Sleeping Dogs: Zodiac Tournament DLC,1.0
Sleepwalker's Journey,2.5
Slender (2012),0.25
Slender: The Arrival,2.0
Slime Rancher,14.5
Slime-san,9.0
Slinki,1.5
Slipstream (2018),0.4
Slipstream 5000,1.0
Sloth Patrol,0.75
Slouching Towards Bedlam,1.5
Sly 2: Band of Thieves,15.0
Sly 3: Honor Among Thieves,12.5
Sly Cooper and the Thievius Raccoonus,7.0
Sly Cooper: Thieves in Time,13.0
Sly Spy: Secret Agent,0.4166666666666667
Small Radios Big Televisions,1.5
Small Soldiers,2.0
Small Town Terrors: Galdor's Bluff,2.5
Small Town Terrors: Livingston,2.5
Small Town Terrors: Pilgrim's Hook,3.0
Small World 2,3.0
Smart As...,12.5
Smart Ball,1.0
Smash Cars,2.0
Smash Court Tennis Pro Tournament 2,10.5
Smash Hit,4.0
Smash TV,1.0
SmashZombies,0.016666666666666666
Smashing Drive,0.5833333333333334
Smashing the Battle,7.0
Smuggler's Run: Warzones,10.0
Smugglers 3,2.0
Smugglers V,12.0
Smurf Racer!,0.75
Snail Bob 2: Tiny Troubles,0.9
Snail Trek - Chapter 3: Lettuce Be,0.31666666666666665
Snake Blocks,4.0
Snake Eyes Dungeon,9.5
Snake Pass,5.0
Snake Rattle 'n' Roll,2.0
Snake's Revenge,4.5
Snakebird,8.5
Snapshot,5.0
Snark Busters: All Revved Up,2.5
Snark Busters: High Society,2.0
Snark Busters: Welcome to the Club,3.0
Snatcher,8.0
Sneak King,3.0
Sneakers,4.0
Sneaky Snakes,2.5
Sneaky Sneaky,2.5
Sniper Elite,13.5
Sniper Elite 4,10.0
Sniper Elite 4 - Deathstorm Part 1: Inception,1.0
Sniper Elite 4 - Deathstorm Part 2: Infiltration,1.0
Sniper Elite 4 - Deathstorm Part 3: Obliteration,1.5
Sniper Elite 4 - Target: Fuhrer,0.65
Sniper Elite III,9.0
Sniper Elite III - Hunt the Grey Wolf DLC,0.6833333333333333
Sniper Elite III - Save Churchill Part 1: In Shadows DLC,0.4
Sniper Elite III - Save Churchill Part 2: Belly of the Beast DLC,0.5833333333333334
Sniper Elite III - Save Churchill Part 3: Confrontation DLC,0.6666666666666666
Sniper Elite V2,7.0
Sniper Elite V2 Remastered,9.0
Sniper Elite V2: Assassinate The Fuhrer DLC,0.35
Sniper Elite V2: St. Pierre DLC,0.4
Sniper Elite V2: The Landwehr Canal DLC,1.0
Sniper Elite V2: The Neudorf Outpost DLC,0.45
Sniper Elite: Nazi Zombie Army,6.5
Sniper Elite: Nazi Zombie Army 2,6.0
Sniper Ghost Warrior 2: Siberian Strike,1.5
Sniper: Art of Victory,2.5
Sniper: Ghost Warrior,5.5
Sniper: Ghost Warrior - Second Strike DLC,1.5
Sniper: Ghost Warrior 2,5.0
Sniper: Ghost Warrior 3,11.5
Snipperclips,3.5
Snipperclips Plus,7.0
Sno-Cross Championship Racing,2.0
SnoCross 2,2.5
Snoopy Flying Ace,3.0
Snoopy and the Red Baron,0.25
Snoopy vs. the Red Baron,6.0
Snoopy's Grand Adventure,3.0
Snoopy's Magic Show,3.0
Snow Bros,1.0
Snow Light,3.0
Snowball!,0.43333333333333335
Snowboard Kids,4.0
Snowboard Kids 2,19.5
Snowed IN,0.9833333333333333
Snuggle Truck,2.0
So Blonde,10.0
So Many Me,10.0
Soccer Kid,1.5
Soda Drinker Pro,0.75
Soda Dungeon,3.5
Soda Girls,2.5
Soft Body,2.0
Softporn Adventure,1.5
Software Inc.,12.0
Sokobond,7.0
Sol Divide,0.5
Sol Survivor,7.5
Sol Trigger,23.0
Sol-Feace,0.7333333333333333
Solar 2,2.0
Solar Eclipse,8.0
Solar Flux,3.0
Solar Jetman: Hunt for the Golden Warpship,2.5
Solar Shifter EX,2.0
Solar Striker,0.5666666666666667
Solar Struggle,2.5
SolarGun,2.5
Solaris,2.0
Solarix,8.0
Solatorobo: Red The Hunter,18.5
"Soldam: Drop, Connect, Erase",0.25
Soldier Blade,2.0
Soldier of Fortune,7.0
Soldier of Fortune II: Double Helix,10.5
Soldier of Fortune: Payback,3.5
Soldiers of Fortune,2.0
Soldiers: Heroes of World War II,30.5
Soldner-X 2: Final Prototype,3.5
Soldner-X 2: Final Prototype - The Last Chapter,0.95
Soldner-X: Himmelssturmer,4.5
Solitaire (Windows),0.25
Solitaire Christmas: Match 2 Cards,13.5
Solitairica,7.0
Solo (2018),2.5
Solomon's Club,3.0
Solomon's Key,8.0
Solstice (2016),4.5
Solstice Chronicles: MIA,3.5
Solstice: The Quest for the Staff of Demnos,2.5
Soma,9.0
Soma Bringer,28.5
Somer Assault,1.0
Sometimes,0.25
Son of Nor,9.0
Song Blaster,0.5
Song of Memories,10.0
Song of the Deep,6.5
Songbringer,7.5
SoniComi: Communication with Sonico,5.5
Sonic & All-Stars Racing Transformed,7.5
Sonic & Knuckles,3.0
Sonic & Sega All-Stars Racing,5.5
Sonic 3 & Knuckles,4.5
Sonic 3 Complete,2.0
Sonic 3D Blast,4.0
Sonic Advance,2.0
Sonic Advance 2,3.0
Sonic Advance 3,4.0
Sonic Adventure,9.0
Sonic Adventure 2,9.5
Sonic Adventure 2 Battle,10.0
Sonic Adventure DX,9.5
Sonic Battle,10.5
Sonic Blast,1.0
Sonic Blast Man,1.5
Sonic Blast Man II,1.0
Sonic Boom: Fire & Ice,4.5
Sonic Boom: Rise of Lyric,8.0
Sonic Boom: Shattered Crystal,8.0
Sonic CD,2.0
Sonic Chaos,1.0
Sonic Chronicles: The Dark Brotherhood,14.0
Sonic Chrono Adventure,3.0
Sonic Classic Collection,19.5
Sonic Classic Heroes,2.5
Sonic Colors,5.0
Sonic Dash,0.4166666666666667
Sonic Dash 2: Sonic Boom,20.0
Sonic Drift,0.75
Sonic Drift 2,0.9666666666666667
Sonic Eraser,0.5
Sonic Forces,4.0
Sonic Forces - Episode Shadow,0.25
Sonic Free Riders,8.5
Sonic Generations,5.5
Sonic Heroes,12.0
Sonic Jam,2.0
Sonic Labyrinth,1.5
Sonic Lost World,7.5
Sonic Mania,5.5
Sonic Mania Plus,4.5
Sonic R,1.0
Sonic Riders,5.5
Sonic Riders: Zero Gravity,2.5
Sonic Rivals,5.5
Sonic Rivals 2,5.0
Sonic Robo Blast 2,1.0
Sonic Rush,5.0
Sonic Rush Adventure,6.0
Sonic Shuffle,10.0
Sonic Unleashed,13.0
Sonic World,12.0
Sonic and the Black Knight,3.0
Sonic and the Secret Rings,8.0
Sonic the Fighters,0.9
Sonic the Hedgehog (1991),2.0
Sonic the Hedgehog (2006),17.0
Sonic the Hedgehog (8-bit),1.5
Sonic the Hedgehog 2 (16-bit),2.5
Sonic the Hedgehog 2 (8-bit),1.5
Sonic the Hedgehog 3,3.0
Sonic the Hedgehog 4: Episode 1,2.5
Sonic the Hedgehog 4: Episode 2,2.5
Sonic the Hedgehog 4: Episode Metal,0.5833333333333334
Sonic the Hedgehog Megamix,3.0
Sonic the Hedgehog Pocket Adventure,1.5
Sonic the Hedgehog Spinball,2.5
Sonic the Hedgehog: Triple Trouble,1.5
Sonic: Before the Sequel,2.5
Sonya: The Great Adventure,2.5
Soosiz,9.0
Sorcerer King,15.5
Sorcerer's Kingdom,10.0
Sorcery,6.5
Sorcery Jokers,40.0
Sorcery Saga: Curse of the Great Curry God,20.5
Sorcery!,2.0
Sorcery! 2,5.0
Sorcery! 3,8.0
Sorcery! 4,7.0
Sorcery! Parts 1 & 2,9.0
Soreyuke! Burunyan-man Portable,1.5
"Sorry, James",3.5
Sort the Court,0.5
Soul,1.0
Soul Blade,0.9666666666666667
Soul Blazer,10.5
Soul Bubbles,6.5
Soul Dimension,0.3333333333333333
Soul Gambler,1.0
Soul Historica,20.0
Soul Nomad & the World Eaters,29.5
Soul Sacrifice,25.0
Soul Sacrifice Delta,34.0
Soul Searching,2.0
Soul of Darkness,2.5
Soul of the Samurai,2.0
SoulSet,2.0
Soulcalibur,0.6333333333333333
Soulcalibur II,3.0
Soulcalibur III,3.0
Soulcalibur IV,3.0
Soulcalibur Legends,8.0
Soulcalibur V,2.5
Soulcalibur VI,8.0
Soulcalibur: Broken Destiny,2.5
Soulcaster,1.5
Soulcaster II,1.5
Soulless: Ray Of Hope,2.0
Soulslayer,2.5
Sound Shapes,2.5
Sound of Drop: Fall Into Poison,3.0
Soundless Mountain II,0.6666666666666666
Soundodger+,1.5
Sounds of Her Love,2.0
South Park,5.5
South Park Let's Go Tower Defense Play!,4.0
South Park Rally,6.5
South Park: Chef's Luv Shack,1.5
South Park: The Fractured But Whole,16.5
South Park: The Fractured But Whole - Bring The Crunch,2.5
South Park: The Fractured But Whole - From Dusk till Casa Bonita,2.0
South Park: The Stick of Truth,11.5
Soviet Strike,5.0
Space Ace,1.0
Space Beret,0.08333333333333333
Space Bust-a-Move,2.5
Space Channel 5,1.5
Space Channel 5: Part 2,3.0
Space Channel 5: Special Edition,6.5
Space Chimps,1.5
Space Codex,0.6166666666666667
Space Crusade,6.0
Space Empires IV,16.0
Space Engineers,16.5
Space Expedition: Classic Adventure,0.6166666666666667
Space Funeral,1.0
Space Girls,1.0
Space Griffon VF-9,10.5
Space Grunts,6.0
Space Gun,0.3333333333333333
Space Harrier,0.9
Space Harrier II,0.7833333333333333
Space Hulk (2013),10.0
Space Hulk Ascension,21.0
Space Hulk: Deathwing,8.5
Space Hulk: Deathwing - Enhanced Edition,8.5
Space Impact,0.25
Space Incident,2.0
Space Invaders,1.0
Space Invaders '95,0.5833333333333334
Space Invaders Extreme,0.75
Space Invaders Extreme 2,3.5
Space Invaders Infinity Gene,8.0
Space Is Key 2,0.25
Space Legends: At the Edge of the Universe,3.5
Space Marshals,5.0
Space Marshals 2,5.0
Space Megaforce,2.0
Space Opera: Wyvern Wings,4.0
Space Pilgrim Academy,5.0
Space Pilgrim Academy: Year 2,3.5
Space Pilgrim: Episode Four - Sol,2.5
Space Pilgrim: Episode One - Alpha Centauri,1.5
Space Pilgrim: Episode Three - Delta Pavonis,2.0
Space Pilgrim: Episode Two - Epsilon Indi,1.0
Space Pirate Trainer,0.3333333333333333
Space Pirates and Zombies,28.5
Space Pirates and Zombies 2,19.5
Space Quest I: Roger Wilco in The Sarien Encounter,3.5
Space Quest II: Vohaul's Revenge,4.0
Space Quest II: Vohaul's Revenge Remake,4.0
Space Quest III: The Pirates of Pestulon,3.5
Space Quest IV: Roger Wilco and The Time Rippers,5.5
Space Quest V: Roger Wilco - The Next Mutation,7.0
Space Quest VI: Roger Wilco in The Spinal Frontier,8.0
Space Raiders,1.5
Space Rangers 2: Reboot,28.0
Space Rangers 2: Rise of the Dominators,30.0
Space Rangers HD: A War Apart,24.5
Space Rogue (2016),10.0
Space Run,15.5
Space Siege,7.0
Space Squash,0.75
Space Station Silicon Valley,20.0
Space Trader: Merchant Marine,7.0
Space Trucker,1.5
Space Whale,0.25
Space is Key,0.25
Space is Key Hell,0.25
SpaceChem,44.5
SpaceCorn Chapter 1: Lost!,0.08333333333333333
Spacebase DF-9 Prototype,1.0
Spacecom,6.0
Spaceforce Constellations,0.5
Spaceplan,6.5
Spaceport Hope,5.5
Spaceship Looter,0.6666666666666666
Spanky's Quest,2.5
Spare Parts,3.5
Spark the Electric Jester,4.5
Sparkle,5.0
Sparkle 2,5.0
Sparkle 2 Evo,2.0
Sparkle 3: Genesis,4.0
Sparkster (SNES),1.0
Sparkster: Rocket Knight Adventures 2,2.0
Spartacus Legends,14.0
Spartan X 2,0.6
Spartan: Total Warrior,17.5
Spartans Vs Zombies Defense,4.0
Spate,1.5
Spawn: Armageddon,17.5
Spec Ops: Covert Assault,10.0
Spec Ops: Ranger Elite,4.0
Spec Ops: The Line,6.0
Special Crime Unit: Blood on Campus,1.0
Special Criminal Investigation,2.0
Special Forces: Nemesis Strike,8.0
Specnaz: Project Wolf,10.0
Spectraball,2.0
Spectral Force 3: Innocent Rage,52.0
Spectral Force: Genesis,18.5
Spectrobes,16.0
Spectrobes: Beyond the Portals,27.0
Spectrobes: Origins,25.5
Spectromancer,7.0
Speed Dating for Ghosts,0.26666666666666666
Speed Devils,7.0
Speed Freaks,2.0
Speed Kills,3.5
SpeedRunners,2.0
SpeedX 3D,1.0
SpeedX 3D: Hyper Edition,2.0
Speedball,1.0
Speedball 2: Brutal Deluxe,2.5
Speedy Gonzales,2.0
SpellForce 2: Demons of the Past,29.0
SpellForce 2: Gold Edition,28.5
SpellForce 2: Shadow Wars,28.5
SpellForce 3,26.0
SpellForce: Platinum Edition,60.0
SpellForce: The Order of Dawn,43.0
Spellcaster,6.5
Spellsword,1.5
Spelunker,4.0
Spelunky,17.5
Spelunx and the Caves of Mr. Seudo,0.25
Spewer,1.5
Spheroids (2017),3.5
Sphinx and the Cursed Mummy,11.5
Spider Fighter,0.6
Spider Solitaire (Windows),0.38333333333333336
Spider-Man (1991),1.5
Spider-Man (2000),8.0
Spider-Man (2002),6.0
Spider-Man 2,7.0
Spider-Man 2 (PC),2.5
Spider-Man 2: Enter Electro,8.5
Spider-Man 2: The Sinister Six,1.5
Spider-Man 3,5.0
Spider-Man and Venom: Maximum Carnage,2.0
Spider-Man/X-Men: Arcade's Revenge,2.5
Spider-Man: Battle for New York,3.0
Spider-Man: Edge of Time,7.0
Spider-Man: Friend or Foe,7.5
Spider-Man: Homecoming - Virtual Reality Experience,0.08333333333333333
Spider-Man: Mysterio's Menace,1.0
Spider-Man: Return of the Sinister Six,0.45
Spider-Man: Shattered Dimensions,10.0
Spider-Man: The Animated Series,2.5
Spider-Man: The Video Game,1.5
Spider-Man: Web of Fire,0.65
Spider-Man: Web of Shadows,10.5
Spider: Rite of the Shrouded Moon,4.5
Spider: The Secret of Bryce Manor,2.0
Spider: The Video Game,4.0
Spikey Walls,0.25
Spin the Bottle: Bumpie's Party,1.5
Spinmaster,0.3
Spinnortality,8.0
Spintires,8.5
Spintires: MudRunner,18.0
Spiral Splatter,1.5
Spirit Camera: The Cursed Memoir,3.0
Spirit Run: Fire vs. Ice,0.08333333333333333
SpiritSphere,0.3333333333333333
Spirited Heart,1.0
Spirits,3.5
Spirits & Spells,7.0
Spirits of Spring,1.5
Spirits of Xanadu,3.0
Splashdown,6.5
Splashdown: Rides Gone Wild,2.5
Splasher,5.0
Splatoon,5.5
Splatoon 2,7.5
Splatoon 2: Octo Expansion,7.0
Splatter,4.5
Splatter Master,1.0
Splatterhouse (1989),0.7666666666666667
Splatterhouse (2010),8.5
Splatterhouse 2,1.5
Splatterhouse 3,2.0
Splatterhouse: Wanpaku Graffiti,1.0
Splendor,0.31666666666666665
Splice,2.0
Split / Second,9.5
Splitter Critters,3.5
Spoiler Alert,0.6666666666666666
SpongeBob HeroPants,2.5
SpongeBob SquarePants: Battle for Bikini Bottom,11.0
SpongeBob SquarePants: Creature from the Krusty Krab,5.0
SpongeBob SquarePants: Employee of the Month,2.0
"SpongeBob SquarePants: Lights, Camera, Pants!",5.5
SpongeBob SquarePants: Plankton's Robotic Revenge,2.5
SpongeBob SquarePants: Revenge of the Flying Dutchman,5.0
SpongeBob SquarePants: SuperSponge,1.5
SpongeBob SquarePants: The Yellow Avenger,8.0
SpongeBob's Atlantis SquarePantis,6.0
SpongeBob's Truth or Square,4.0
Spooky Bonus,8.5
Spooky's House of Jump Scares,4.0
Spooky's Jump Scare Mansion: HD Renovation,4.5
Spoolside,2.0
Spore,12.5
Spore Hero,13.0
Spore Hero Arena,8.0
Spore: Creepy & Cute Parts Pack,2.0
Spore: Galactic Adventures,7.5
Spot Goes To Hollywood,3.0
Spot: The Cool Adventure,1.5
Spot: The Video Game,0.08333333333333333
Spriggan Mark 2: Re-Terraform Project,0.6333333333333333
Sproggiwood,8.0
Sprout (2007),0.25
Spud's Adventure,4.5
Spud's Quest,8.0
Spy Chameleon - RGB Agent,2.0
Spy Fiction,9.0
"Spy Fox 2: ""Some Assembly Required""",2.0
"Spy Fox 3: ""Operation Ozone""",2.0
Spy Fox in Cheese Chase,5.0
Spy Fox in Dry Cereal,2.0
Spy Hunter,0.5833333333333334
Spy Hunter (2001),12.0
Spy Hunter (2012),3.5
Spy Hunter: Nowhere to Run,9.0
Spy vs. Spy (2005),6.0
Spyborgs,6.0
Spycraft: The Great Game,7.5
Spyro 2: Ripto's Rage!,7.0
Spyro 2: Season of Flame,7.0
Spyro Orange: The Cortex Conspiracy,3.0
Spyro Reignited Trilogy,15.5
Spyro the Dragon,6.0
Spyro: A Hero's Tail,9.0
Spyro: Attack of the Rhynocs,11.0
Spyro: Enter the Dragonfly,10.0
Spyro: Season of Ice,5.0
Spyro: Shadow Legacy,3.5
Spyro: Year of the Dragon,9.5
SquareCells,4.0
Squares (2015),2.0
